







INFO; 2025-06-25 14:57:58; PLC_C; System running normally; ; OK; 111; 1070; 1805768495; 81
INFO; 2025-06-25 06:10:50; PLC_A; System running normally; ; ERR; 107; 1075; 700061870; 88
INFO; 2025-06-25 06:10:49; PLC_D; System running normally; ; WARN; 110; 1031; 1802396927; 27
INFO; 2025-06-25 06:10:48; PLC_D; System running normally; ; WARN; 107; 1090; 1076215402; 97
ERROR; 2025-06-25 06:10:47; PLC_D; Valve stuck; ; WARN; 104; 1028; 563536235; 71
INFO; 2025-06-25 06:10:46; PLC_C; System running normally; ; OK; 105; 1028; 1680222222; 34
INFO; 2025-06-25 06:10:45; PLC_D; System running normally; ; ERR; 105; 1033; 1715761979; 49
INFO; 2025-06-25 06:10:44; PLC_D; System running normally; ; WARN; 116; 1070; 1283783309; 19
ERROR; 2025-06-25 06:10:43; PLC_A; Valve stuck; ; ERR; 120; 1061; 1471460633; 18
INFO; 2025-06-25 06:10:42; PLC_C; System running normally; ; OK; 106; 1010; 2134954527; 29
INFO; 2025-06-25 06:10:41; PLC_D; System running normally; ; WARN; 117; 1000; 1486024714; 85
INFO; 2025-06-25 06:10:40; PLC_A; System running normally; ; WARN; 120; 1038; 1911201978; 2
ERROR; 2025-06-25 06:10:39; PLC_B; Valve stuck; ; OK; 119; 1026; 1414861331; 98
ERROR; 2025-06-25 06:10:38; PLC_A; Valve stuck; ; ERR; 111; 1017; 2113997203; 28
INFO; 2025-06-25 06:10:37; PLC_B; System running normally; ; OK; 120; 1051; 1746349890; 18
INFO; 2025-06-25 06:10:36; PLC_A; System running normally; ; ERR; 114; 1049; 216807846; 30
INFO; 2025-06-25 06:10:35; PLC_A; System running normally; ; WARN; 114; 1086; 890474469; 22
INFO; 2025-06-25 06:10:34; PLC_B; System running normally; ; OK; 108; 1083; 2035272541; 53
INFO; 2025-06-25 06:10:33; PLC_A; System running normally; ; WARN; 106; 1014; 165660128; 100
INFO; 2025-06-25 06:10:32; PLC_B; System running normally; ; ERR; 111; 1008; 67787455; 47
INFO; 2025-06-25 06:10:31; PLC_C; System running normally; ; ERR; 118; 1044; 421660012; 82
INFO; 2025-06-25 06:10:30; PLC_C; System running normally; ; WARN; 112; 1091; 1566986769; 97
INFO; 2025-06-25 06:10:29; PLC_D; System running normally; ; WARN; 114; 1065; 2130420304; 50
INFO; 2025-06-25 06:10:28; PLC_D; System running normally; ; ERR; 112; 1014; 905196054; 56
INFO; 2025-06-25 06:10:27; PLC_A; System running normally; ; WARN; 104; 1049; 998876118; 98
INFO; 2025-06-25 06:10:26; PLC_A; System running normally; ; ERR; 110; 1082; 880974548; 12
INFO; 2025-06-25 06:10:25; PLC_C; System running normally; ; OK; 111; 1098; 1269082501; 47
INFO; 2025-06-25 06:10:24; PLC_A; System running normally; ; OK; 103; 1043; 1260597197; 36
INFO; 2025-06-25 06:10:23; PLC_D; System running normally; ; WARN; 104; 1094; 1415901344; 0
INFO; 2025-06-25 06:10:22; PLC_B; System running normally; ; ERR; 106; 1092; 404985585; 32
INFO; 2025-06-25 06:10:21; PLC_C; System running normally; ; OK; 102; 1066; 1152013389; 55
INFO; 2025-06-25 06:10:20; PLC_D; System running normally; ; OK; 108; 1052; 1642476069; 91
INFO; 2025-06-25 06:10:19; PLC_C; System running normally; ; WARN; 105; 1077; 664168422; 7
INFO; 2025-06-25 06:10:18; PLC_A; System running normally; ; WARN; 117; 1060; 980149378; 58
INFO; 2025-06-25 06:10:17; PLC_B; System running normally; ; WARN; 112; 1100; 819620313; 90
INFO; 2025-06-25 06:10:16; PLC_D; System running normally; ; WARN; 111; 1032; 1367208045; 51
ERROR; 2025-06-25 06:10:15; PLC_A; Sandextrator overload; 1; WARN; 118; 1050; 905813033; 50
INFO; 2025-06-25 06:10:14; PLC_C; System running normally; ; ERR; 118; 1057; 675288105; 67
INFO; 2025-06-25 06:10:13; PLC_B; System running normally; ; ERR; 112; 1044; 576995723; 67
INFO; 2025-06-25 06:10:12; PLC_C; System running normally; ; ERR; 105; 1001; 1376229390; 86
ERROR; 2025-06-25 06:10:11; PLC_B; Conveyor misalignment; ; ERR; 117; 1006; 697672675; 61
INFO; 2025-06-25 06:10:10; PLC_C; System running normally; ; ERR; 116; 1055; 118485328; 17
INFO; 2025-06-25 06:10:09; PLC_C; System running normally; ; OK; 114; 1086; 723955525; 60
INFO; 2025-06-25 06:10:08; PLC_B; System running normally; ; WARN; 117; 1018; 1981593840; 95
INFO; 2025-06-25 06:10:07; PLC_B; System running normally; ; OK; 118; 1067; 1001065982; 54
INFO; 2025-06-25 06:10:06; PLC_C; System running normally; ; OK; 103; 1032; 1980382778; 77
INFO; 2025-06-25 06:10:05; PLC_D; System running normally; ; WARN; 118; 1035; 1984520137; 57
INFO; 2025-06-25 06:10:04; PLC_B; System running normally; ; ERR; 119; 1052; 318935527; 86
ERROR; 2025-06-25 06:10:03; PLC_C; Temperature warning; ; ERR; 120; 1025; 2124414355; 5
INFO; 2025-06-25 06:10:02; PLC_A; System running normally; ; WARN; 107; 1027; 1943657996; 45
ERROR; 2025-06-25 06:10:01; PLC_C; Conveyor misalignment; ; WARN; 108; 1008; 561397469; 35
INFO; 2025-06-25 06:10:00; PLC_C; System running normally; ; ERR; 111; 1037; 1722563327; 63
INFO; 2025-06-25 06:09:59; PLC_B; System running normally; ; ERR; 102; 1035; 146689766; 18
INFO; 2025-06-25 06:09:58; PLC_D; System running normally; ; ERR; 120; 1073; 896972710; 0
INFO; 2025-06-25 06:09:57; PLC_A; System running normally; ; OK; 115; 1048; 1654515606; 46
INFO; 2025-06-25 06:09:56; PLC_A; System running normally; ; OK; 114; 1047; 163271771; 99
INFO; 2025-06-25 06:09:55; PLC_D; System running normally; ; ERR; 104; 1094; 1040510892; 38
INFO; 2025-06-25 06:09:54; PLC_A; System running normally; ; OK; 105; 1044; 852525918; 30
INFO; 2025-06-25 06:09:53; PLC_C; System running normally; ; OK; 114; 1028; 95025651; 45
INFO; 2025-06-25 06:09:52; PLC_D; System running normally; ; OK; 119; 1002; 1070698183; 81
INFO; 2025-06-25 06:09:51; PLC_B; System running normally; ; WARN; 111; 1026; 1299629337; 50
INFO; 2025-06-25 06:09:50; PLC_D; System running normally; ; WARN; 102; 1095; 296765896; 41
INFO; 2025-06-25 06:09:49; PLC_B; System running normally; ; OK; 113; 1017; 1488064119; 1
INFO; 2025-06-25 06:09:48; PLC_D; System running normally; ; ERR; 108; 1004; 1034597331; 53
INFO; 2025-06-25 06:09:47; PLC_C; System running normally; ; OK; 111; 1077; 708508725; 13
INFO; 2025-06-25 06:09:46; PLC_A; System running normally; ; ERR; 114; 1017; 750949968; 82
INFO; 2025-06-25 06:09:45; PLC_D; System running normally; ; OK; 118; 1050; 1758197174; 93
INFO; 2025-06-25 06:09:44; PLC_B; System running normally; ; OK; 116; 1095; 1825200404; 11
INFO; 2025-06-25 06:09:43; PLC_D; System running normally; ; ERR; 103; 1099; 2098370628; 14
INFO; 2025-06-25 06:09:42; PLC_A; System running normally; ; OK; 114; 1029; 392808489; 37
INFO; 2025-06-25 06:09:41; PLC_A; System running normally; ; ERR; 117; 1059; 248559613; 18
INFO; 2025-06-25 06:09:40; PLC_A; System running normally; ; WARN; 101; 1063; 131319870; 74
INFO; 2025-06-25 06:09:39; PLC_C; System running normally; ; WARN; 115; 1013; 789618785; 66
INFO; 2025-06-25 06:09:38; PLC_A; System running normally; ; OK; 111; 1033; 2108350762; 55
INFO; 2025-06-25 06:09:37; PLC_D; System running normally; ; ERR; 102; 1004; 2007786065; 30
INFO; 2025-06-25 06:09:36; PLC_D; System running normally; ; OK; 114; 1056; 910843455; 51
INFO; 2025-06-25 06:09:35; PLC_A; System running normally; ; WARN; 109; 1006; 1039850409; 12
INFO; 2025-06-25 06:09:34; PLC_B; System running normally; ; OK; 118; 1002; 1307005804; 99
INFO; 2025-06-25 06:09:33; PLC_A; System running normally; ; WARN; 114; 1086; 1695357076; 5
ERROR; 2025-06-25 06:09:32; PLC_A; Conveyor misalignment; ; WARN; 105; 1095; 763590292; 44
ERROR; 2025-06-25 06:09:31; PLC_B; Temperature warning; ; ERR; 116; 1031; 425451330; 17
INFO; 2025-06-25 06:09:30; PLC_D; System running normally; ; ERR; 110; 1053; 1058126130; 12
INFO; 2025-06-25 06:09:29; PLC_A; System running normally; ; WARN; 118; 1091; 808904569; 60
INFO; 2025-06-25 06:09:28; PLC_B; System running normally; ; ERR; 112; 1062; 392911827; 32
INFO; 2025-06-25 06:09:27; PLC_B; System running normally; ; WARN; 118; 1061; 361567112; 19
INFO; 2025-06-25 06:09:26; PLC_D; System running normally; ; WARN; 117; 1080; 126918028; 69
INFO; 2025-06-25 06:09:25; PLC_C; System running normally; ; ERR; 112; 1077; 1825433073; 34
INFO; 2025-06-25 06:09:24; PLC_D; System running normally; ; WARN; 107; 1004; 2054003635; 13
INFO; 2025-06-25 06:09:23; PLC_D; System running normally; ; WARN; 119; 1088; 928463999; 43
INFO; 2025-06-25 06:09:22; PLC_B; System running normally; ; OK; 111; 1029; 1630112359; 84
INFO; 2025-06-25 06:09:21; PLC_D; System running normally; ; WARN; 109; 1009; 84134699; 19
INFO; 2025-06-25 06:09:20; PLC_D; System running normally; ; OK; 105; 1085; 1229584275; 41
INFO; 2025-06-25 06:09:19; PLC_B; System running normally; ; OK; 113; 1017; 883274289; 45
INFO; 2025-06-25 06:09:18; PLC_A; System running normally; ; OK; 107; 1007; 1432591491; 38
INFO; 2025-06-25 06:09:17; PLC_A; System running normally; ; ERR; 104; 1081; 1425007998; 7
INFO; 2025-06-25 06:09:16; PLC_D; System running normally; ; OK; 113; 1024; 1055799128; 33
INFO; 2025-06-25 06:09:15; PLC_A; System running normally; ; ERR; 116; 1027; 196082234; 28
INFO; 2025-06-25 06:09:14; PLC_B; System running normally; ; ERR; 105; 1091; 2062112242; 32
INFO; 2025-06-25 06:09:13; PLC_D; System running normally; ; ERR; 101; 1056; 507087851; 14
INFO; 2025-06-25 06:09:12; PLC_A; System running normally; ; WARN; 113; 1057; 1409718118; 88
INFO; 2025-06-25 06:09:11; PLC_B; System running normally; ; OK; 111; 1021; 1677809238; 60
INFO; 2025-06-25 06:09:10; PLC_D; System running normally; ; ERR; 102; 1027; 1329930774; 32
INFO; 2025-06-25 06:09:09; PLC_C; System running normally; ; ERR; 114; 1073; 1428188995; 97
ERROR; 2025-06-25 06:09:08; PLC_A; Valve stuck; ; OK; 114; 1057; 555489951; 28
INFO; 2025-06-25 06:09:07; PLC_D; System running normally; ; OK; 102; 1003; 143082022; 17
ERROR; 2025-06-25 06:09:06; PLC_A; Temperature warning; ; WARN; 114; 1080; 423247192; 74
INFO; 2025-06-25 06:09:05; PLC_B; System running normally; ; OK; 111; 1028; 1394541706; 55
INFO; 2025-06-25 06:09:04; PLC_C; System running normally; ; ERR; 116; 1064; 857113887; 69
INFO; 2025-06-25 06:09:03; PLC_A; System running normally; ; WARN; 113; 1071; 1031031835; 24
ERROR; 2025-06-25 06:09:02; PLC_C; Sandextrator overload; 9; ERR; 107; 1000; 1003738990; 39
ERROR; 2025-06-25 06:09:01; PLC_B; Sandextrator overload; 1; OK; 109; 1007; 1850725688; 17
INFO; 2025-06-25 06:09:00; PLC_B; System running normally; ; OK; 116; 1070; 2131481440; 16
INFO; 2025-06-25 06:08:59; PLC_C; System running normally; ; OK; 113; 1027; 1971676101; 85
INFO; 2025-06-25 06:08:58; PLC_C; System running normally; ; ERR; 110; 1047; 168121716; 87
INFO; 2025-06-25 06:08:57; PLC_A; System running normally; ; WARN; 113; 1075; 294244666; 31
INFO; 2025-06-25 06:08:56; PLC_A; System running normally; ; WARN; 112; 1078; 1126127478; 48
INFO; 2025-06-25 06:08:55; PLC_B; System running normally; ; WARN; 104; 1080; 823136886; 92
INFO; 2025-06-25 06:08:54; PLC_D; System running normally; ; WARN; 107; 1044; 1733446570; 19
ERROR; 2025-06-25 06:08:53; PLC_D; Sandextrator overload; 2; OK; 108; 1004; 1986588720; 56
INFO; 2025-06-25 06:08:52; PLC_A; System running normally; ; ERR; 115; 1063; 143167502; 1
INFO; 2025-06-25 06:08:51; PLC_C; System running normally; ; OK; 111; 1020; 1652631958; 82
INFO; 2025-06-25 06:08:50; PLC_A; System running normally; ; OK; 107; 1051; 41891033; 80
INFO; 2025-06-25 06:08:49; PLC_C; System running normally; ; ERR; 112; 1023; 1275893254; 56
INFO; 2025-06-25 06:08:48; PLC_B; System running normally; ; WARN; 113; 1085; 2133686123; 43
INFO; 2025-06-25 06:08:47; PLC_D; System running normally; ; OK; 120; 1034; 244071762; 1
INFO; 2025-06-25 06:08:46; PLC_C; System running normally; ; WARN; 102; 1060; 1648915620; 13
INFO; 2025-06-25 06:08:45; PLC_C; System running normally; ; ERR; 117; 1062; 1394578542; 11
INFO; 2025-06-25 06:08:44; PLC_D; System running normally; ; OK; 104; 1081; 1458173735; 36
INFO; 2025-06-25 06:08:43; PLC_D; System running normally; ; OK; 116; 1096; 1626562945; 37
INFO; 2025-06-25 06:08:42; PLC_C; System running normally; ; OK; 118; 1067; 1166166053; 27
INFO; 2025-06-25 06:08:41; PLC_B; System running normally; ; OK; 102; 1093; 211366293; 70
INFO; 2025-06-25 06:08:40; PLC_D; System running normally; ; OK; 111; 1073; 748506734; 69
ERROR; 2025-06-25 06:08:39; PLC_C; Temperature warning; ; WARN; 101; 1097; 1836816909; 52
INFO; 2025-06-25 06:08:38; PLC_A; System running normally; ; WARN; 117; 1001; 281969297; 29
ERROR; 2025-06-25 06:08:37; PLC_A; Conveyor misalignment; ; OK; 120; 1091; 1551159320; 87
INFO; 2025-06-25 06:08:36; PLC_A; System running normally; ; ERR; 105; 1091; 1897261369; 74
INFO; 2025-06-25 06:08:35; PLC_D; System running normally; ; ERR; 118; 1096; 1203908085; 15
INFO; 2025-06-25 06:08:34; PLC_A; System running normally; ; OK; 104; 1091; 1342743402; 64
INFO; 2025-06-25 06:08:33; PLC_B; System running normally; ; WARN; 120; 1064; 1363501973; 70
ERROR; 2025-06-25 06:08:32; PLC_A; Conveyor misalignment; ; OK; 111; 1071; 858014386; 92
INFO; 2025-06-25 06:08:31; PLC_D; System running normally; ; ERR; 102; 1093; 658988037; 72
INFO; 2025-06-25 06:08:30; PLC_B; System running normally; ; OK; 111; 1035; 242000005; 9
INFO; 2025-06-25 06:08:29; PLC_D; System running normally; ; WARN; 116; 1076; 553144641; 77
INFO; 2025-06-25 06:08:28; PLC_C; System running normally; ; WARN; 113; 1099; 1243659714; 24
INFO; 2025-06-25 06:08:27; PLC_B; System running normally; ; WARN; 103; 1081; 1072968183; 82
INFO; 2025-06-25 06:08:26; PLC_C; System running normally; ; OK; 115; 1014; 1954424482; 32
INFO; 2025-06-25 06:08:25; PLC_C; System running normally; ; ERR; 108; 1058; 943113633; 18
INFO; 2025-06-25 06:08:24; PLC_C; System running normally; ; OK; 119; 1038; 573119003; 84
INFO; 2025-06-25 06:08:23; PLC_A; System running normally; ; ERR; 114; 1042; 293084705; 47
INFO; 2025-06-25 06:08:22; PLC_C; System running normally; ; OK; 118; 1093; 2112474402; 64
INFO; 2025-06-25 06:08:21; PLC_B; System running normally; ; ERR; 117; 1006; 1055375545; 97
INFO; 2025-06-25 06:08:20; PLC_C; System running normally; ; ERR; 112; 1076; 40013971; 22
INFO; 2025-06-25 06:08:19; PLC_D; System running normally; ; OK; 117; 1047; 562760875; 20
INFO; 2025-06-25 06:08:18; PLC_A; System running normally; ; WARN; 110; 1002; 1814696900; 41
INFO; 2025-06-25 06:08:17; PLC_D; System running normally; ; OK; 105; 1026; 1725015776; 62
INFO; 2025-06-25 06:08:16; PLC_D; System running normally; ; ERR; 106; 1048; 539146945; 29
INFO; 2025-06-25 06:08:15; PLC_C; System running normally; ; OK; 105; 1076; 2080329041; 52
ERROR; 2025-06-25 06:08:14; PLC_C; Sandextrator overload; 3; OK; 110; 1083; 589780819; 89
INFO; 2025-06-25 06:08:13; PLC_C; System running normally; ; ERR; 101; 1012; 1340563576; 17
ERROR; 2025-06-25 06:08:12; PLC_C; Sandextrator overload; 5; OK; 120; 1049; 618473579; 81
INFO; 2025-06-25 06:08:11; PLC_D; System running normally; ; OK; 115; 1070; 639798549; 59
INFO; 2025-06-25 06:08:10; PLC_A; System running normally; ; ERR; 107; 1056; 1964832025; 17
ERROR; 2025-06-25 06:08:09; PLC_C; Sandextrator overload; 3; WARN; 104; 1096; 436620692; 59
ERROR; 2025-06-25 06:08:08; PLC_B; Sandextrator overload; 4; OK; 114; 1086; 1955163640; 72
INFO; 2025-06-25 06:08:07; PLC_A; System running normally; ; OK; 118; 1013; 184826925; 25
INFO; 2025-06-25 06:08:06; PLC_D; System running normally; ; WARN; 114; 1019; 306824031; 49
INFO; 2025-06-25 06:08:05; PLC_C; System running normally; ; WARN; 119; 1087; 629887157; 3
INFO; 2025-06-25 06:08:04; PLC_A; System running normally; ; ERR; 110; 1044; 1086895392; 20
INFO; 2025-06-25 06:08:03; PLC_B; System running normally; ; OK; 107; 1046; 1730338163; 98
INFO; 2025-06-25 06:08:02; PLC_D; System running normally; ; OK; 105; 1076; 303212323; 9
INFO; 2025-06-25 06:08:01; PLC_B; System running normally; ; ERR; 114; 1075; 465942509; 21
INFO; 2025-06-25 06:08:00; PLC_B; System running normally; ; WARN; 113; 1066; 305682581; 11
INFO; 2025-06-25 06:07:59; PLC_A; System running normally; ; WARN; 109; 1027; 1160776954; 73
INFO; 2025-06-25 06:07:58; PLC_B; System running normally; ; ERR; 115; 1015; 886491920; 82
INFO; 2025-06-25 06:07:57; PLC_D; System running normally; ; OK; 115; 1005; 1102163167; 76
INFO; 2025-06-25 06:07:56; PLC_D; System running normally; ; OK; 112; 1031; 1655782188; 84
INFO; 2025-06-25 06:07:55; PLC_D; System running normally; ; ERR; 103; 1076; 927518504; 66
INFO; 2025-06-25 06:07:54; PLC_D; System running normally; ; OK; 113; 1028; 1238342814; 81
INFO; 2025-06-25 06:07:53; PLC_D; System running normally; ; ERR; 117; 1041; 789029624; 87
INFO; 2025-06-25 06:07:52; PLC_B; System running normally; ; WARN; 109; 1036; 1805411398; 99
INFO; 2025-06-25 06:07:51; PLC_A; System running normally; ; OK; 105; 1032; 252508570; 80
INFO; 2025-06-25 06:07:50; PLC_D; System running normally; ; WARN; 103; 1003; 71203881; 5
INFO; 2025-06-25 06:07:49; PLC_B; System running normally; ; OK; 101; 1023; 1115893930; 97
INFO; 2025-06-25 06:07:48; PLC_D; System running normally; ; OK; 116; 1090; 274920695; 46
INFO; 2025-06-25 06:07:47; PLC_C; System running normally; ; OK; 107; 1038; 1984706820; 96
INFO; 2025-06-25 06:07:46; PLC_D; System running normally; ; ERR; 105; 1100; 846617028; 54
INFO; 2025-06-25 06:07:45; PLC_C; System running normally; ; OK; 110; 1018; 1254866828; 3
INFO; 2025-06-25 06:07:44; PLC_A; System running normally; ; WARN; 115; 1092; 1727094824; 39
ERROR; 2025-06-25 06:07:43; PLC_C; Conveyor misalignment; ; ERR; 116; 1073; 2130493459; 57
INFO; 2025-06-25 06:07:42; PLC_B; System running normally; ; WARN; 110; 1034; 1170739545; 82
INFO; 2025-06-25 06:07:41; PLC_C; System running normally; ; WARN; 120; 1011; 2120421999; 51
INFO; 2025-06-25 06:07:40; PLC_D; System running normally; ; ERR; 116; 1076; 779985269; 96
INFO; 2025-06-25 06:07:39; PLC_C; System running normally; ; OK; 105; 1099; 2037852059; 5
INFO; 2025-06-25 06:07:38; PLC_C; System running normally; ; OK; 113; 1007; 1945926402; 48
INFO; 2025-06-25 06:07:37; PLC_A; System running normally; ; WARN; 109; 1068; 1057924978; 18
ERROR; 2025-06-25 06:07:36; PLC_D; Sandextrator overload; 8; ERR; 107; 1069; 535537984; 85
INFO; 2025-06-25 06:07:35; PLC_D; System running normally; ; ERR; 112; 1077; 1640215643; 40
INFO; 2025-06-25 06:07:34; PLC_B; System running normally; ; WARN; 101; 1006; 1615585468; 65
INFO; 2025-06-25 06:07:33; PLC_A; System running normally; ; ERR; 113; 1026; 1171425765; 32
INFO; 2025-06-25 06:07:32; PLC_A; System running normally; ; ERR; 119; 1020; 700747531; 25
ERROR; 2025-06-25 06:07:31; PLC_B; Conveyor misalignment; ; OK; 120; 1041; 1036134551; 86
INFO; 2025-06-25 06:07:30; PLC_B; System running normally; ; WARN; 113; 1003; 1890650213; 60
INFO; 2025-06-25 06:07:29; PLC_D; System running normally; ; WARN; 115; 1052; 1582649702; 27
INFO; 2025-06-25 06:07:28; PLC_B; System running normally; ; WARN; 107; 1023; 1435194637; 8
INFO; 2025-06-25 06:07:27; PLC_C; System running normally; ; ERR; 116; 1038; 699119776; 0
ERROR; 2025-06-25 06:07:26; PLC_C; Sandextrator overload; 3; OK; 108; 1041; 946419697; 78
INFO; 2025-06-25 06:07:25; PLC_A; System running normally; ; WARN; 120; 1091; 1823711066; 25
INFO; 2025-06-25 06:07:24; PLC_C; System running normally; ; ERR; 109; 1085; 385689669; 86
ERROR; 2025-06-25 06:07:23; PLC_A; Valve stuck; ; WARN; 117; 1060; 27065945; 79
INFO; 2025-06-25 06:07:22; PLC_B; System running normally; ; ERR; 110; 1020; 1632760936; 88
INFO; 2025-06-25 06:07:21; PLC_A; System running normally; ; WARN; 109; 1069; 859494770; 98
INFO; 2025-06-25 06:07:20; PLC_C; System running normally; ; OK; 120; 1078; 720094454; 13
INFO; 2025-06-25 06:07:19; PLC_C; System running normally; ; OK; 101; 1069; 1694341798; 74
INFO; 2025-06-25 06:07:18; PLC_D; System running normally; ; WARN; 107; 1025; 898140911; 23
INFO; 2025-06-25 06:07:17; PLC_D; System running normally; ; OK; 120; 1057; 939034709; 3
ERROR; 2025-06-25 06:07:16; PLC_C; Conveyor misalignment; ; WARN; 114; 1057; 596373049; 4
INFO; 2025-06-25 06:07:15; PLC_B; System running normally; ; ERR; 112; 1080; 1521884812; 42
INFO; 2025-06-25 06:07:14; PLC_B; System running normally; ; ERR; 103; 1027; 1112059536; 9
ERROR; 2025-06-25 06:07:13; PLC_D; Valve stuck; ; WARN; 109; 1024; 1524091129; 0
INFO; 2025-06-25 06:07:12; PLC_A; System running normally; ; ERR; 120; 1043; 2031348286; 23
INFO; 2025-06-25 06:07:11; PLC_D; System running normally; ; ERR; 103; 1035; 1686647582; 66
INFO; 2025-06-25 06:07:10; PLC_B; System running normally; ; WARN; 112; 1057; 1933128582; 83
ERROR; 2025-06-25 06:07:09; PLC_C; Sandextrator overload; 3; OK; 109; 1075; 1878865252; 26
INFO; 2025-06-25 06:07:08; PLC_D; System running normally; ; ERR; 106; 1072; 1390004859; 93
INFO; 2025-06-25 06:07:07; PLC_C; System running normally; ; OK; 107; 1058; 405760373; 94
INFO; 2025-06-25 06:07:06; PLC_A; System running normally; ; ERR; 119; 1087; 652256462; 6
INFO; 2025-06-25 06:07:05; PLC_C; System running normally; ; ERR; 119; 1026; 539152714; 81
INFO; 2025-06-25 06:07:04; PLC_A; System running normally; ; WARN; 108; 1019; 187295083; 5
INFO; 2025-06-25 06:07:03; PLC_C; System running normally; ; OK; 109; 1003; 1956540361; 35
INFO; 2025-06-25 06:07:02; PLC_B; System running normally; ; OK; 103; 1001; 2089907785; 28
INFO; 2025-06-25 06:07:01; PLC_A; System running normally; ; OK; 110; 1098; 1671651140; 31
ERROR; 2025-06-25 06:07:00; PLC_B; Temperature warning; ; ERR; 107; 1061; 774792672; 23
INFO; 2025-06-25 06:06:59; PLC_D; System running normally; ; WARN; 111; 1094; 635837102; 93
INFO; 2025-06-25 06:06:58; PLC_A; System running normally; ; WARN; 103; 1081; 456719216; 99
INFO; 2025-06-25 06:06:57; PLC_C; System running normally; ; ERR; 107; 1013; 1307765067; 57
ERROR; 2025-06-25 06:06:56; PLC_A; Temperature warning; ; ERR; 108; 1013; 1840202716; 62
INFO; 2025-06-25 06:06:55; PLC_B; System running normally; ; WARN; 101; 1059; 1222826866; 92
INFO; 2025-06-25 06:06:54; PLC_D; System running normally; ; OK; 110; 1049; 552715993; 97
INFO; 2025-06-25 06:06:53; PLC_C; System running normally; ; ERR; 116; 1038; 940367727; 23
INFO; 2025-06-25 06:06:52; PLC_A; System running normally; ; OK; 105; 1008; 1749329084; 89
ERROR; 2025-06-25 06:06:51; PLC_D; Conveyor misalignment; ; ERR; 105; 1036; 453160012; 55
INFO; 2025-06-25 06:06:50; PLC_B; System running normally; ; OK; 103; 1090; 2053276156; 89
INFO; 2025-06-25 06:06:49; PLC_B; System running normally; ; ERR; 102; 1098; 1144432476; 10
INFO; 2025-06-25 06:06:48; PLC_A; System running normally; ; OK; 114; 1079; 1530509843; 63
INFO; 2025-06-25 06:06:47; PLC_A; System running normally; ; WARN; 115; 1026; 1056479844; 43
INFO; 2025-06-25 06:06:46; PLC_D; System running normally; ; ERR; 105; 1086; 1272586274; 95
INFO; 2025-06-25 06:06:45; PLC_B; System running normally; ; OK; 116; 1058; 754168; 48
INFO; 2025-06-25 06:06:44; PLC_D; System running normally; ; WARN; 107; 1013; 1800408634; 94
INFO; 2025-06-25 06:06:43; PLC_D; System running normally; ; ERR; 116; 1097; 1332676463; 36
INFO; 2025-06-25 06:06:42; PLC_D; System running normally; ; ERR; 107; 1021; 387778377; 33
INFO; 2025-06-25 06:06:41; PLC_B; System running normally; ; OK; 118; 1012; 11658057; 43
INFO; 2025-06-25 06:06:40; PLC_B; System running normally; ; WARN; 115; 1016; 1161560102; 98
INFO; 2025-06-25 06:06:39; PLC_C; System running normally; ; ERR; 117; 1099; 184895033; 65
INFO; 2025-06-25 06:06:38; PLC_B; System running normally; ; ERR; 108; 1092; 1523452691; 34
INFO; 2025-06-25 06:06:37; PLC_D; System running normally; ; ERR; 115; 1053; 506886892; 33
INFO; 2025-06-25 06:06:36; PLC_B; System running normally; ; ERR; 110; 1074; 1316458020; 94
INFO; 2025-06-25 06:06:35; PLC_D; System running normally; ; ERR; 101; 1022; 886139212; 9
ERROR; 2025-06-25 06:06:34; PLC_D; Conveyor misalignment; ; WARN; 118; 1070; 1192901738; 48
INFO; 2025-06-25 06:06:33; PLC_A; System running normally; ; ERR; 117; 1074; 793391597; 33
INFO; 2025-06-25 06:06:32; PLC_A; System running normally; ; OK; 114; 1075; 1570136106; 65
INFO; 2025-06-25 06:06:31; PLC_C; System running normally; ; OK; 101; 1092; 1179898621; 73
INFO; 2025-06-25 06:06:30; PLC_C; System running normally; ; ERR; 111; 1057; 1767583041; 77
INFO; 2025-06-25 06:06:29; PLC_A; System running normally; ; ERR; 114; 1027; 1882705190; 50
INFO; 2025-06-25 06:06:28; PLC_D; System running normally; ; ERR; 116; 1055; 1143634891; 34
INFO; 2025-06-25 06:06:27; PLC_C; System running normally; ; WARN; 110; 1091; 2093070038; 37
INFO; 2025-06-25 06:06:26; PLC_D; System running normally; ; WARN; 101; 1012; 460810328; 50
INFO; 2025-06-25 06:06:25; PLC_C; System running normally; ; OK; 102; 1064; 1414987633; 48
INFO; 2025-06-25 06:06:24; PLC_B; System running normally; ; ERR; 114; 1051; 1425636719; 66
INFO; 2025-06-25 06:06:23; PLC_C; System running normally; ; ERR; 108; 1066; 362177067; 55
INFO; 2025-06-25 06:06:22; PLC_B; System running normally; ; ERR; 117; 1100; 145628112; 21
INFO; 2025-06-25 06:06:21; PLC_B; System running normally; ; OK; 109; 1055; 251546061; 36
INFO; 2025-06-25 06:06:20; PLC_D; System running normally; ; ERR; 107; 1053; 467570462; 63
INFO; 2025-06-25 06:06:19; PLC_D; System running normally; ; WARN; 107; 1073; 629979889; 82
INFO; 2025-06-25 06:06:18; PLC_A; System running normally; ; WARN; 117; 1043; 1608349586; 37
INFO; 2025-06-25 06:06:17; PLC_D; System running normally; ; ERR; 108; 1037; 935802798; 13
